"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00004702",107,10,8,0,0,1,3,0,0,1,3,2,0,0,0,2,14,7,2,0,5,0,0,2,0,0,2,1,1,4,1,2,0,1,0,0,0,13,0,0,0,0,3,1,2,0,0,3,2,0,1,7,0,1,2,2,0,2,10,9,1,4,1,0,3,1,1,8,0,0,0,0,0,0,0,0,2,2,0,0,6,1,0,4,1,15,9,6,0,3,6,0,4,2,0,10,9,9,0,0,1,1,0,8,2,1,0,1,0,6,5,0,1,19,0,0,0,0,19,2,6,3,0,1,7
"E00004703",147,25,17,3,2,7,1,3,0,1,0,8,0,3,0,5,37,9,0,2,7,0,0,4,3,1,0,7,7,17,3,4,3,0,1,0,6,34,4,2,1,1,5,0,5,0,0,11,8,2,1,14,0,2,4,7,0,1,12,9,1,1,2,4,1,3,3,8,0,0,2,0,0,0,2,0,3,3,0,0,3,1,0,2,0,14,6,5,0,1,8,0,7,0,1,12,9,8,0,1,3,2,1,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,4,0,1,0,0,1,2
"E00004704",190,21,9,2,1,2,0,1,0,0,3,12,0,5,0,7,54,27,18,2,7,0,0,2,1,0,1,7,7,18,2,11,2,0,0,0,3,39,2,2,0,0,1,1,0,0,0,18,16,2,0,18,0,0,4,9,0,5,15,11,1,2,5,3,0,4,4,10,0,0,4,0,0,2,2,0,1,1,0,0,5,0,0,5,0,6,4,3,0,1,2,1,1,0,0,14,13,9,3,1,1,1,0,6,1,0,0,1,0,5,3,0,2,25,0,0,0,0,25,0,0,2,0,0,23
"E00004705",207,31,23,3,0,12,2,2,0,0,4,8,0,4,0,4,73,11,3,2,5,0,1,9,6,1,2,13,13,40,10,7,10,1,3,0,9,55,1,0,0,1,2,2,0,1,1,24,21,2,1,27,0,2,11,14,0,0,8,7,0,3,3,1,0,1,1,8,1,1,0,0,0,0,0,0,4,4,0,0,3,1,0,2,0,12,8,3,1,4,4,1,2,1,0,6,2,0,1,1,4,3,1,6,2,0,0,2,0,4,4,0,0,8,0,0,0,0,8,2,3,1,0,0,2
"E00004706",225,29,17,1,1,8,1,1,1,0,4,12,0,8,0,4,91,38,22,6,10,0,0,11,10,0,1,10,10,32,10,8,7,1,0,0,6,50,2,2,0,0,2,1,1,2,2,26,23,2,1,18,0,0,6,12,0,0,13,5,0,3,1,0,1,8,8,10,0,0,0,0,0,0,0,0,2,1,1,0,8,0,2,6,0,5,4,2,0,2,1,1,0,0,0,8,6,4,0,2,2,2,0,5,1,0,0,0,1,4,4,0,0,14,0,0,0,0,14,1,3,2,0,0,8
"E00004707",260,25,13,2,0,7,1,0,0,1,2,12,0,7,0,5,76,42,28,1,13,0,0,4,3,0,1,6,6,24,8,8,5,1,0,0,2,60,3,3,0,0,3,0,3,2,2,28,23,4,1,24,0,0,12,11,0,1,26,21,7,6,2,6,0,5,5,18,0,0,0,0,0,0,0,0,6,5,1,0,12,0,0,11,1,7,5,3,0,2,2,1,1,0,0,24,24,20,2,2,0,0,0,5,1,0,0,1,0,4,4,0,0,19,1,0,1,0,18,0,4,2,2,0,10
"E00004708",116,16,11,1,0,6,1,1,0,1,1,5,0,0,0,5,36,12,0,1,9,1,1,4,1,1,2,4,4,16,5,9,1,0,0,0,1,24,1,1,0,0,2,0,2,2,2,8,6,2,0,11,0,0,2,8,0,1,11,4,1,2,0,1,0,7,7,5,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,3,0,7,4,4,0,0,3,1,1,1,0,5,4,3,1,0,1,1,0,3,1,0,0,0,1,2,2,0,0,9,1,0,0,1,8,1,0,0,2,0,5
"E00004709",189,21,13,0,1,9,0,1,0,0,2,8,0,3,0,5,66,20,11,3,5,1,0,5,4,0,1,7,7,34,9,13,5,2,0,1,4,40,2,2,0,0,2,1,1,1,1,21,19,1,1,14,0,0,5,9,0,0,17,12,1,3,2,5,1,5,5,6,0,0,2,0,0,1,1,0,1,1,0,0,3,0,0,3,0,8,3,1,0,2,5,2,2,1,0,12,9,8,1,0,3,2,1,6,1,1,0,0,0,5,5,0,0,13,1,0,0,1,12,0,4,3,0,0,5
"E00004710",150,16,13,1,1,7,0,0,0,1,3,3,0,0,0,3,37,17,14,0,3,0,0,1,1,0,0,5,5,14,5,3,0,1,0,0,5,38,1,1,0,0,3,2,1,1,1,22,16,4,2,11,0,0,6,4,0,1,16,9,3,1,2,2,1,7,7,12,0,0,5,0,1,1,3,0,3,3,0,0,4,0,0,4,0,14,7,3,0,4,7,1,6,0,0,8,3,2,1,0,5,5,0,3,1,0,1,0,0,2,2,0,0,6,1,0,1,0,5,0,3,1,0,0,1
"E00004711",159,21,15,1,4,6,2,1,0,0,1,6,0,2,0,4,53,10,3,2,5,0,0,5,2,0,3,12,12,26,3,12,4,2,1,0,4,30,0,0,0,0,3,2,1,1,1,13,10,3,0,13,0,0,6,5,0,2,15,13,3,4,2,3,1,2,2,8,0,0,1,0,0,0,1,0,2,1,1,0,5,0,0,4,1,13,6,1,1,4,7,2,4,1,0,8,7,7,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,10,1,0,0,1,9,2,1,2,0,0,4
"E00004712",169,49,37,10,6,15,1,3,0,0,2,12,0,1,0,11,40,4,2,1,1,0,0,8,7,1,0,1,1,27,10,5,2,2,0,2,6,39,0,0,0,0,0,0,0,0,0,22,17,5,0,17,0,0,10,4,0,3,10,6,2,1,2,1,0,4,4,5,0,0,2,1,0,0,1,0,0,0,0,0,3,0,1,2,0,15,3,3,0,0,12,0,1,11,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,1,0,0,2,4
"E00004713",82,5,4,0,2,0,0,0,0,1,1,1,0,1,0,0,16,2,1,0,1,0,0,11,1,0,10,2,2,1,0,1,0,0,0,0,0,13,2,1,0,1,3,3,0,2,2,4,4,0,0,2,0,0,0,2,0,0,12,10,3,2,2,2,1,2,2,6,0,0,3,0,1,0,2,0,2,0,2,0,1,0,1,0,0,6,4,2,0,2,2,1,0,1,0,8,5,4,1,0,3,3,0,10,1,0,1,0,0,9,3,0,6,6,0,0,0,0,6,1,4,0,0,0,1
"E00004714",184,28,20,1,1,5,0,0,9,2,2,8,0,0,0,8,49,6,0,1,5,0,0,5,2,0,3,5,5,33,8,13,1,1,0,0,10,66,4,0,3,1,4,2,2,23,23,13,10,3,0,22,0,1,10,6,0,5,11,8,1,3,1,2,1,3,3,6,0,0,0,0,0,0,0,0,4,3,1,0,2,0,0,2,0,8,4,0,0,4,4,1,2,1,0,5,3,3,0,0,2,2,0,4,0,0,0,0,0,4,4,0,0,7,0,0,0,0,7,1,2,0,1,3,0
"E00004715",127,12,10,0,1,4,3,0,0,2,0,2,0,0,0,2,44,5,1,0,4,0,0,17,5,0,12,11,11,11,2,6,0,2,0,0,1,20,1,0,1,0,3,1,2,5,5,2,2,0,0,9,0,0,2,5,0,2,16,10,3,1,2,2,2,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,6,0,0,6,6,2,1,1,2,5,2,2,0,0,3,3,0,6,1,0,0,0,1,5,3,0,2,11,1,0,1,0,10,1,4,3,0,1,1
"E00004716",114,9,4,0,2,1,0,0,0,0,1,5,0,1,0,4,26,4,0,1,3,0,0,5,1,1,3,6,6,11,5,2,0,0,0,0,4,14,1,0,1,0,1,0,1,1,1,5,4,1,0,6,0,1,0,4,0,1,10,6,0,2,4,0,0,4,4,7,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,6,0,9,4,2,0,2,5,1,0,3,1,12,10,9,0,1,2,2,0,9,1,0,1,0,0,8,8,0,0,18,0,0,0,0,18,0,3,4,1,0,10
"E00004717",91,9,5,0,1,2,0,0,0,1,1,4,0,1,0,3,24,5,1,0,4,0,0,7,0,0,7,5,5,7,0,3,2,0,0,0,2,14,0,0,0,0,6,5,1,2,2,1,0,0,1,5,0,0,3,1,0,1,11,7,0,0,3,3,1,4,4,6,0,0,1,0,0,0,1,0,2,1,1,0,3,0,0,3,0,6,2,1,0,1,4,2,0,2,0,9,4,4,0,0,5,4,1,4,0,0,0,0,0,4,3,0,1,8,0,0,0,0,8,2,0,1,0,0,5
"E00004718",114,7,4,0,0,0,2,0,0,1,1,3,0,3,0,0,10,1,0,0,1,0,0,2,2,0,0,1,1,6,0,3,1,0,1,0,1,13,1,0,0,1,1,0,1,2,2,6,3,0,3,3,1,0,1,0,0,1,14,10,1,3,1,5,0,4,4,8,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,7,0,10,3,1,0,2,7,1,1,3,2,19,18,13,4,1,1,1,0,9,0,0,0,0,0,9,7,0,2,24,0,0,0,0,24,1,5,3,0,1,14
"E00004719",169,16,8,0,2,3,1,1,0,0,1,8,0,2,2,4,28,3,0,0,3,0,0,7,2,0,5,8,8,10,0,4,3,1,0,0,2,22,2,0,1,1,5,0,5,4,4,3,1,0,2,8,0,0,3,2,1,2,22,17,6,3,2,3,3,5,5,16,0,0,3,0,0,1,2,0,3,3,0,0,10,0,0,10,0,15,11,5,0,6,4,2,0,1,1,23,15,10,3,2,8,7,1,10,3,0,1,1,1,7,4,0,3,17,1,0,1,0,16,2,2,1,0,2,9
"E00004720",126,4,2,0,0,0,0,0,0,0,2,2,0,1,0,1,28,1,0,1,0,0,0,13,0,0,13,9,9,5,1,1,1,1,1,0,0,13,1,1,0,0,5,2,3,2,2,3,3,0,0,2,0,0,0,0,0,2,26,19,4,3,4,4,4,7,7,4,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,1,0,14,6,1,0,5,8,6,1,1,0,13,8,5,1,2,5,5,0,9,1,0,0,0,1,8,2,0,6,15,0,0,0,0,15,4,4,5,0,0,2
"E00004721",112,4,4,0,1,1,1,0,0,1,0,0,0,0,0,0,20,6,1,1,3,0,1,7,3,0,4,4,4,3,0,2,0,0,1,0,0,13,0,0,0,0,1,0,1,0,0,6,6,0,0,6,0,0,4,2,0,0,9,7,0,3,1,3,0,2,2,8,0,0,4,0,0,1,2,1,0,0,0,0,4,0,0,3,1,6,4,4,0,0,2,0,2,0,0,16,14,14,0,0,2,2,0,18,1,0,0,0,1,17,17,0,0,18,0,0,0,0,18,1,7,1,0,1,8
"E00004722",94,5,3,0,2,0,0,1,0,0,0,2,0,2,0,0,12,3,2,0,1,0,0,2,0,0,2,5,5,2,0,1,0,0,0,0,1,10,2,0,0,2,2,2,0,0,0,0,0,0,0,6,0,0,2,4,0,0,9,8,1,4,2,1,0,1,1,8,0,0,2,0,1,1,0,0,1,0,1,0,5,0,0,5,0,11,7,3,0,4,4,0,1,3,0,11,8,7,0,1,3,3,0,6,1,1,0,0,0,5,3,0,2,22,0,0,0,0,22,1,8,2,2,1,8
"E00004723",86,5,4,0,0,2,0,0,0,0,2,1,0,0,1,0,22,1,0,0,1,0,0,11,7,0,4,1,1,9,1,4,0,2,0,0,2,6,0,0,0,0,1,0,1,0,0,1,1,0,0,4,0,1,3,0,0,0,9,5,1,2,1,1,0,4,4,7,0,0,1,0,0,0,1,0,3,3,0,0,3,0,0,3,0,8,6,5,0,1,2,1,0,0,1,10,9,8,1,0,1,1,0,6,2,0,1,0,1,4,4,0,0,13,0,0,0,0,13,1,5,1,1,1,4
"E00004724",127,4,1,1,0,0,0,0,0,0,0,3,0,3,0,0,21,6,2,0,4,0,0,2,2,0,0,7,7,6,1,2,1,1,0,0,1,26,3,1,2,0,0,0,0,1,1,7,4,2,1,15,0,0,7,8,0,0,16,15,0,3,6,5,1,1,1,13,1,1,0,0,0,0,0,0,2,2,0,0,10,0,0,10,0,9,4,1,0,3,5,2,0,2,1,12,7,7,0,0,5,5,0,4,0,0,0,0,0,4,3,0,1,22,0,0,0,0,22,2,4,1,0,3,12
"E00004725",111,4,3,0,0,0,0,2,0,0,1,1,0,0,0,1,10,1,0,0,1,0,0,3,0,0,3,4,4,2,0,1,0,1,0,0,0,10,2,2,0,0,1,0,1,0,0,3,2,1,0,4,0,0,3,1,0,0,13,7,2,1,2,2,0,6,6,13,0,0,2,1,0,0,1,0,3,2,1,0,8,0,0,8,0,9,5,2,0,3,4,1,2,1,0,19,18,12,4,2,1,1,0,9,1,0,0,0,1,8,8,0,0,24,0,0,0,0,24,3,7,0,1,0,13
"E00004726",83,3,2,0,0,1,0,0,0,0,1,1,0,1,0,0,14,3,0,0,3,0,0,1,1,0,0,5,5,5,1,0,0,2,0,0,2,8,2,2,0,0,1,0,1,0,0,4,3,1,0,1,0,0,0,0,0,1,16,12,0,2,1,7,2,4,4,5,0,0,1,0,0,0,1,0,2,2,0,0,2,0,0,1,1,10,6,5,0,1,4,1,0,3,0,4,4,2,2,0,0,0,0,4,0,0,0,0,0,4,4,0,0,19,0,0,0,0,19,2,2,4,0,2,9
"E00004727",127,8,5,1,0,3,1,0,0,0,0,3,0,2,0,1,15,5,1,0,4,0,0,1,0,0,1,4,4,5,0,1,0,3,0,0,1,23,2,2,0,0,2,1,1,1,1,7,6,0,1,11,0,0,2,5,0,4,13,9,1,2,3,3,0,4,4,14,0,0,3,0,1,1,1,0,4,3,1,0,7,0,0,6,1,7,6,5,0,1,1,0,0,0,1,22,16,16,0,0,6,6,0,6,1,1,0,0,0,5,5,0,0,19,0,0,0,0,19,2,8,1,2,0,6
"E00004728",167,8,5,0,0,1,0,1,0,1,2,3,0,1,0,2,34,4,1,0,3,0,0,14,9,1,4,8,8,8,1,4,0,1,1,0,1,18,2,1,0,1,5,1,4,0,0,3,2,0,1,8,0,1,2,3,0,2,18,13,0,7,0,5,1,5,5,16,0,0,4,0,0,2,2,0,2,0,2,0,10,0,0,10,0,11,5,3,0,2,6,2,0,3,1,19,13,9,0,4,6,4,2,12,1,0,0,0,1,11,11,0,0,31,1,0,1,0,30,1,6,6,0,2,15
"E00004729",76,4,2,0,0,2,0,0,0,0,0,2,0,2,0,0,5,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,1,0,1,0,1,1,1,2,2,0,0,1,0,0,0,0,0,1,7,5,1,1,2,1,0,2,2,5,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,3,0,12,9,6,0,3,3,2,0,1,0,18,14,12,1,1,4,3,1,7,0,0,0,0,0,7,7,0,0,12,1,0,0,1,11,2,1,4,0,1,3
"E00004730",59,6,2,0,0,0,0,1,0,0,1,4,0,2,0,2,4,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,5,0,0,0,0,2,0,2,0,0,2,1,1,0,1,0,0,0,1,0,0,6,3,0,1,2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,9,6,0,3,3,0,1,2,0,10,9,9,0,0,1,1,0,5,0,0,0,0,0,5,4,0,1,10,2,0,2,0,8,0,1,1,0,2,4
"E00004731",165,22,11,3,1,3,2,0,0,0,2,11,0,2,0,9,49,14,3,3,8,0,0,11,4,1,6,4,4,20,2,11,0,2,0,0,5,29,3,1,0,2,4,0,4,2,2,6,6,0,0,14,0,0,3,7,0,4,15,9,2,3,2,2,0,6,6,16,1,1,3,0,1,1,1,0,4,0,4,0,8,3,0,5,0,11,6,2,0,4,5,1,0,2,2,6,6,5,0,1,0,0,0,2,0,0,0,0,0,2,1,0,1,15,2,0,2,0,13,2,0,1,0,2,8
"E00004732",134,7,2,0,0,0,0,0,0,0,2,5,0,1,0,4,26,4,0,0,4,0,0,15,15,0,0,5,5,2,0,1,0,0,0,0,1,10,1,0,1,0,4,1,3,0,0,4,2,1,1,1,0,0,0,1,0,0,21,17,2,7,2,5,1,4,4,10,0,0,0,0,0,0,0,0,3,2,1,0,7,0,0,7,0,13,9,6,0,3,4,0,2,1,1,14,10,8,1,1,4,4,0,10,1,1,0,0,0,9,7,1,1,23,2,0,2,0,21,4,6,1,2,0,8
"E00004733",142,15,7,0,0,2,1,0,0,0,4,8,0,1,0,7,55,14,3,2,8,0,1,7,5,1,1,7,7,27,1,10,5,0,0,1,10,29,2,1,0,1,1,1,0,2,2,9,5,2,2,15,0,1,6,8,0,0,5,4,0,2,1,1,0,1,1,7,0,0,2,0,0,0,2,0,2,0,2,0,3,0,0,2,1,9,4,1,0,3,5,0,3,2,0,5,5,5,0,0,0,0,0,3,0,0,0,0,0,3,2,0,1,14,1,0,0,1,13,3,1,2,0,0,7
"E00004734",112,11,7,0,0,1,1,0,0,0,5,4,0,2,0,2,20,1,0,1,0,0,0,6,2,0,4,3,3,10,2,3,2,1,0,0,2,15,1,0,0,1,0,0,0,0,0,3,1,2,0,11,0,1,5,4,0,1,8,8,0,5,1,1,1,0,0,7,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,5,0,12,9,6,0,3,3,2,0,1,0,12,10,8,1,1,2,2,0,6,0,0,0,0,0,6,6,0,0,21,0,0,0,0,21,1,6,3,0,0,11
"E00004735",94,5,2,0,0,0,0,1,0,0,1,3,0,0,0,3,9,0,0,0,0,0,0,1,1,0,0,2,2,6,2,2,0,1,0,0,1,13,1,1,0,0,4,0,4,1,1,3,2,0,1,4,0,0,2,1,0,1,12,9,2,3,3,1,0,3,3,10,0,0,0,0,0,0,0,0,2,0,1,1,8,0,0,7,1,13,9,5,0,4,4,1,3,0,0,13,11,10,1,0,2,2,0,5,0,0,0,0,0,5,5,0,0,14,0,0,0,0,14,2,5,0,0,2,5
"E00004736",122,11,8,0,0,5,0,0,1,0,2,3,0,1,0,2,46,10,2,0,8,0,0,8,6,1,1,8,8,20,3,8,2,0,1,0,6,23,3,0,2,1,1,1,0,0,0,7,5,2,0,12,0,0,5,7,0,0,12,9,3,1,0,4,1,3,3,10,2,2,4,0,0,1,3,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,12,10,6,2,2,2,2,0,3,1,0,1,0,0,2,2,0,0,5,0,0,0,0,5,1,0,0,0,0,4
"E00004738",169,25,20,0,3,9,0,1,0,2,5,5,0,2,0,3,61,10,1,2,7,0,0,12,4,4,4,13,13,26,3,10,2,0,2,0,9,38,2,0,1,1,3,1,2,0,0,12,10,0,2,21,0,0,7,11,0,3,15,11,2,2,1,6,0,4,4,5,2,2,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,6,4,2,0,2,2,0,0,2,0,9,8,4,1,3,1,0,1,4,0,0,0,0,0,4,4,0,0,6,1,0,0,1,5,0,0,2,0,0,3
"E00004739",168,17,13,0,2,7,0,1,0,1,2,4,0,0,0,4,48,14,2,2,10,0,0,13,9,0,4,7,7,14,4,6,0,2,0,0,2,43,5,0,1,4,2,1,1,1,1,12,11,1,0,23,0,1,8,11,0,3,20,15,3,5,3,3,1,5,5,12,0,0,2,0,1,0,1,0,0,0,0,0,10,0,0,7,3,7,4,2,0,2,3,2,0,0,1,10,9,6,1,2,1,1,0,3,1,0,1,0,0,2,2,0,0,8,0,0,0,0,8,1,0,0,0,0,7
"E00004740",100,5,4,0,1,1,0,1,0,0,1,1,0,0,0,1,12,3,0,1,1,0,1,1,1,0,0,3,3,5,2,1,1,0,0,0,1,13,1,0,0,1,1,0,1,0,0,8,6,0,2,3,0,0,0,1,0,2,16,12,2,4,1,5,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,10,6,4,0,2,4,1,0,3,0,7,7,7,0,0,0,0,0,8,1,0,1,0,0,7,7,0,0,23,1,0,0,1,22,4,4,3,0,3,8
"E00004741",143,15,11,0,1,5,0,1,0,1,3,4,0,2,0,2,21,8,0,1,7,0,0,4,2,1,1,2,2,7,1,1,1,1,0,0,3,30,1,1,0,0,1,0,1,0,0,11,4,5,2,17,0,0,6,8,0,3,21,17,1,6,1,8,1,4,4,13,2,2,2,0,1,1,0,0,4,4,0,0,5,1,0,4,0,11,6,5,1,0,5,0,1,3,1,12,7,7,0,0,5,4,1,8,2,0,0,0,2,6,6,0,0,12,0,0,0,0,12,0,2,3,0,1,6
"E00004742",221,18,11,1,1,7,1,1,0,0,0,7,0,2,0,5,46,5,0,0,5,0,0,7,4,2,1,11,11,23,3,13,3,2,0,0,2,36,2,2,0,0,10,1,9,0,0,11,4,5,2,13,0,2,1,6,0,4,28,12,2,9,1,0,0,16,16,6,2,2,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,12,11,6,0,5,1,0,1,0,0,8,7,5,0,2,1,1,0,6,1,0,0,0,1,5,4,0,1,61,0,0,0,0,61,0,2,6,0,1,52
"E00004743",145,7,3,1,0,0,1,0,0,1,0,4,0,3,0,1,29,4,1,0,3,0,0,4,1,1,2,6,6,15,2,7,0,2,0,1,3,18,2,0,0,2,3,1,2,1,1,3,3,0,0,9,0,1,2,5,0,1,17,13,2,7,2,2,0,4,4,17,1,1,4,0,1,0,3,0,5,3,2,0,7,0,1,5,1,12,9,6,0,3,3,0,2,1,0,15,14,13,1,0,1,1,0,9,1,0,1,0,0,8,5,0,3,21,1,0,1,0,20,5,3,3,0,0,9
"E00004744",128,6,4,0,0,1,0,1,0,1,1,2,0,0,1,1,10,2,1,0,1,0,0,2,2,0,0,2,2,4,1,2,0,0,0,0,1,19,3,1,1,1,1,0,1,2,2,6,3,2,1,7,0,0,4,1,0,2,22,16,5,3,6,1,1,6,6,8,0,0,1,0,0,0,1,0,3,1,1,1,4,1,0,3,0,15,10,5,0,5,5,2,0,3,0,21,18,18,0,0,3,3,0,10,1,0,0,0,1,9,6,0,3,17,1,0,1,0,16,1,3,2,1,0,9
"E00004745",91,6,0,0,0,0,0,0,0,0,0,6,0,3,0,3,14,1,0,1,0,0,0,1,0,1,0,4,4,8,3,4,0,0,0,1,0,9,1,0,0,1,2,0,2,0,0,2,1,0,1,4,0,1,2,0,0,1,9,5,0,0,2,3,0,4,4,9,0,0,1,0,0,0,1,0,3,2,1,0,5,2,0,3,0,9,4,2,0,2,5,1,1,2,1,9,7,6,0,1,2,2,0,8,1,0,0,1,0,7,7,0,0,18,0,0,0,0,18,1,2,3,0,1,11
"E00004746",117,9,5,1,1,1,0,0,0,0,2,4,0,1,1,2,23,6,2,0,4,0,0,6,1,3,2,0,0,11,2,3,1,3,0,0,2,18,2,2,0,0,0,0,0,0,0,8,5,3,0,8,0,2,1,3,0,2,15,8,1,3,2,0,2,7,7,10,1,1,0,0,0,0,0,0,4,2,2,0,5,0,0,5,0,8,5,4,0,1,3,1,0,2,0,15,13,11,0,2,2,2,0,6,3,0,1,0,2,3,3,0,0,13,0,0,0,0,13,1,3,3,0,0,6
"E00004747",114,9,4,2,0,1,0,0,0,0,1,5,0,1,0,4,11,2,1,0,0,0,1,3,2,1,0,2,2,4,0,1,1,2,0,0,0,16,3,2,1,0,1,0,1,1,1,4,3,0,1,7,0,0,0,5,0,2,15,13,1,2,2,7,1,2,2,11,0,0,1,0,0,0,1,0,2,2,0,0,8,0,0,8,0,10,7,5,0,2,3,1,0,2,0,13,11,10,1,0,2,2,0,3,2,0,0,1,1,1,1,0,0,26,0,0,0,0,26,4,3,4,0,1,14
"E00004748",135,6,2,0,0,2,0,0,0,0,0,4,0,1,1,2,35,9,2,3,3,1,0,7,1,0,6,7,7,12,1,5,0,2,1,0,3,18,0,0,0,0,3,1,2,0,0,3,2,1,0,12,0,0,7,3,0,2,15,9,2,1,1,4,1,6,6,13,2,2,7,0,0,6,1,0,1,0,1,0,3,0,0,3,0,10,8,3,0,5,2,2,0,0,0,12,11,10,1,0,1,0,1,13,3,0,1,1,1,10,10,0,0,13,1,0,0,1,12,0,1,2,2,1,6
"E00004749",183,20,10,2,1,3,0,1,0,0,3,10,0,4,2,4,18,3,1,0,2,0,0,2,2,0,0,7,7,6,2,2,1,0,0,0,1,20,5,2,0,3,1,0,1,0,0,9,8,0,1,5,0,0,1,2,0,2,35,21,4,5,4,4,4,14,14,5,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,2,1,22,16,9,0,7,6,1,1,3,1,21,19,17,0,2,2,1,1,13,5,2,2,0,1,8,8,0,0,29,2,1,1,0,27,4,3,3,1,0,16
"E00004750",176,18,14,0,0,10,0,0,0,2,2,4,0,1,0,3,52,10,2,6,2,0,0,18,8,5,5,12,12,12,2,3,4,0,0,0,3,32,4,4,0,0,6,1,5,2,2,5,2,3,0,15,0,2,3,6,0,4,16,11,1,2,1,5,2,5,5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14,10,3,2,5,4,0,0,4,0,13,12,11,1,0,1,1,0,8,1,1,0,0,0,7,6,0,1,21,2,0,2,0,19,2,3,2,1,0,11
"E00004751",86,5,3,0,1,2,0,0,0,0,0,2,0,1,0,1,20,4,3,0,1,0,0,4,0,1,3,4,4,8,1,4,0,1,0,0,2,18,1,0,1,0,2,0,2,0,0,10,7,3,0,5,0,0,4,1,0,0,12,7,3,2,0,2,0,5,5,3,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,9,8,5,0,3,1,0,0,1,0,4,4,4,0,0,0,0,0,5,1,0,1,0,0,4,4,0,0,10,1,0,1,0,9,0,2,2,0,0,5
"E00004752",152,13,11,2,3,1,1,2,0,0,2,2,0,2,0,0,43,9,4,0,5,0,0,10,4,0,6,12,12,12,5,3,1,1,1,1,0,26,1,0,0,1,6,1,5,0,0,8,6,1,1,11,0,0,4,6,0,1,18,17,3,1,6,5,2,1,1,6,0,0,2,0,0,1,1,0,3,3,0,0,1,0,0,1,0,9,6,4,0,2,3,1,0,1,1,15,8,7,1,0,7,4,3,10,0,0,0,0,0,10,9,1,0,12,0,0,0,0,12,3,3,3,0,0,3
