"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00004370",243,199,170,161,0,8,1,0,0,0,0,0,0,11,18,17,11,5,1,3,2,0,0,6,1,0,0,5,1,1,0,14,1,5,0,0,5,8,1,4,2,0,1,0,24,6,3,3,4,1,2,1,11,7,1,2,1,0,3,2,1,0,4,0,0,0,0,1,3,1,2,2,0,2,0,2,0,0
"E00004371",227,175,148,143,0,2,2,1,0,0,0,0,0,5,22,14,6,0,1,3,2,0,0,8,0,3,0,5,8,1,7,24,1,1,0,1,0,22,0,18,1,0,3,0,18,4,3,1,2,2,0,0,5,5,0,0,0,0,7,4,3,0,9,2,1,1,0,4,3,0,3,1,0,1,0,1,0,0
"E00004372",305,247,208,197,2,5,4,0,0,0,0,0,0,6,33,24,19,3,6,4,1,3,2,5,2,1,0,2,9,1,8,11,3,2,0,1,1,6,0,2,1,0,3,0,33,2,0,2,5,0,1,4,20,19,0,0,1,0,6,2,4,0,10,5,4,1,1,2,2,1,1,4,0,3,3,0,1,0
"E00004373",336,252,202,195,1,5,0,1,0,0,0,0,0,13,37,22,13,1,0,6,1,4,1,9,0,5,0,4,15,2,13,33,2,14,2,3,9,17,0,8,2,0,7,0,32,5,2,3,6,3,0,3,19,19,0,0,0,0,2,1,1,0,19,0,0,0,0,14,5,1,4,0,0,0,0,0,0,0
"E00004374",229,174,146,141,0,4,1,0,0,0,0,0,0,8,20,17,12,4,1,1,0,0,6,5,0,2,0,3,3,1,2,16,0,10,2,4,4,6,0,4,0,0,2,0,27,1,1,0,0,0,0,0,16,10,0,6,0,0,10,6,4,0,4,1,1,0,0,3,0,0,0,8,0,8,6,2,0,0
"E00004375",253,204,151,141,1,6,3,0,0,0,0,0,0,3,50,44,37,11,9,4,1,3,9,7,0,0,0,7,6,0,6,11,1,1,0,0,1,9,0,0,8,0,1,0,16,3,0,3,4,0,0,4,7,0,5,0,0,2,2,1,1,0,16,15,13,2,1,0,0,0,0,6,0,6,5,1,0,0
"E00004376",401,341,298,286,3,4,5,0,0,1,0,0,0,11,31,31,19,8,1,1,3,3,3,12,2,5,0,5,0,0,0,19,4,7,1,1,5,8,0,4,0,0,4,0,30,8,0,8,3,3,0,0,16,10,0,6,0,0,3,1,2,0,11,3,1,2,0,2,6,3,3,0,0,0,0,0,0,0
"E00004377",222,169,148,142,0,5,1,0,0,0,0,0,0,7,14,8,6,1,0,1,2,1,1,2,0,0,0,2,6,3,3,29,1,10,1,2,7,13,0,13,0,0,0,5,17,2,1,1,1,0,0,1,14,10,0,3,0,1,0,0,0,0,6,0,0,0,0,1,5,2,3,1,0,1,0,1,0,0
"E00004378",309,248,217,211,4,1,1,0,0,0,0,0,0,5,26,17,11,5,2,2,0,0,2,6,0,1,0,5,9,3,6,10,1,7,0,0,7,2,0,0,1,0,1,0,21,3,1,2,1,0,0,1,10,3,1,0,6,0,7,4,3,0,21,15,13,2,0,3,3,2,1,9,0,9,6,3,0,0
"E00004379",267,209,177,170,3,3,1,0,0,0,0,0,0,6,26,22,17,4,5,3,0,0,5,5,1,0,0,4,4,0,4,11,2,0,0,0,0,9,0,0,7,0,2,0,15,2,0,2,2,0,1,1,6,0,6,0,0,0,5,0,5,0,22,13,10,3,3,3,3,2,1,10,0,10,6,4,0,0
"E00004380",347,231,201,194,0,4,3,0,0,0,0,0,0,6,24,13,9,1,1,2,4,1,0,4,0,3,0,1,11,1,10,46,8,10,0,4,6,27,2,18,3,0,4,1,44,3,0,3,3,2,0,1,34,32,2,0,0,0,4,3,1,0,16,5,4,1,1,7,3,0,3,10,0,10,6,4,0,0
"E00004381",286,239,205,189,3,6,7,0,0,0,1,0,0,3,30,25,15,4,3,2,0,0,6,10,0,5,0,5,5,1,4,10,0,2,0,2,0,8,0,0,4,0,4,0,11,1,1,0,3,0,1,2,7,0,4,0,3,0,0,0,0,0,18,12,9,3,1,5,0,0,0,8,0,8,5,3,0,0
"E00004382",291,253,220,205,3,8,3,1,0,0,0,0,0,2,31,25,22,1,10,6,0,3,2,3,0,0,1,2,6,0,6,7,0,2,1,1,0,5,0,0,2,0,3,0,15,6,5,1,3,1,0,2,5,0,3,0,1,1,1,0,1,0,9,7,7,0,0,1,1,0,1,7,0,7,6,1,0,0
"E00004383",206,171,130,118,3,7,2,0,0,1,0,0,0,13,27,26,17,3,3,4,0,1,6,9,0,8,0,1,1,0,1,8,1,1,0,0,1,6,0,2,4,0,0,0,13,4,1,3,2,2,0,0,4,0,4,0,0,0,3,1,2,0,9,4,2,2,0,2,3,1,2,5,0,4,2,2,1,0
"E00004384",220,193,150,144,0,4,2,0,0,0,0,0,0,7,36,31,27,9,5,1,1,4,7,4,0,2,0,2,5,0,5,5,1,1,0,1,0,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,7,2,0,3,1,0,1,8,0,8,5,3,0,0
"E00004385",226,183,155,149,1,2,3,0,0,0,0,0,0,5,23,21,16,2,5,3,2,1,3,5,0,3,0,2,2,0,2,6,1,0,0,0,0,5,1,0,4,0,0,0,18,4,3,1,5,2,0,3,4,0,3,1,0,0,2,0,2,3,9,7,6,1,0,1,1,0,1,10,0,10,2,8,0,0
"E00004386",258,217,179,174,0,5,0,0,0,0,0,0,0,6,32,26,23,4,7,7,1,0,4,3,1,2,0,0,6,1,5,6,0,0,0,0,0,6,0,0,5,1,0,0,9,4,2,2,2,1,1,0,1,0,0,0,1,0,2,1,1,0,12,10,7,3,0,2,0,0,0,14,0,14,13,1,0,0
"E00004387",203,162,127,121,0,4,2,0,0,0,0,0,0,0,35,27,13,3,3,2,1,1,3,14,0,8,0,6,8,6,2,6,1,0,0,0,0,5,0,0,2,0,3,0,10,4,1,3,4,1,1,2,1,0,1,0,0,0,1,0,1,0,15,9,7,2,2,3,1,0,1,10,0,10,3,7,0,0
"E00004388",235,186,150,144,0,5,1,0,0,0,0,0,0,6,30,26,20,5,3,3,1,1,7,6,0,0,0,6,4,0,4,3,0,1,0,0,1,2,0,0,0,1,1,0,18,6,2,4,2,0,0,2,5,3,2,0,0,0,5,0,5,0,19,13,9,4,0,5,1,1,0,9,0,9,3,6,0,0
"E00004389",275,238,202,192,2,7,1,0,0,0,0,0,0,3,33,31,23,8,4,8,0,1,2,8,0,1,0,7,2,2,0,6,0,2,0,1,1,4,0,0,4,0,0,0,14,4,2,2,6,2,1,3,3,3,0,0,0,0,1,0,1,0,14,12,8,4,0,2,0,0,0,3,0,3,3,0,0,0
"E00004390",275,211,179,166,1,9,3,0,0,0,0,0,0,6,26,21,17,5,3,1,3,0,5,4,0,1,1,2,5,0,5,6,3,0,0,0,0,3,1,0,1,0,1,0,27,1,0,1,8,5,3,0,17,7,10,0,0,0,1,0,1,0,24,15,14,1,1,7,1,0,1,7,0,7,6,1,0,0
"E00004391",310,250,205,199,4,1,1,0,0,0,0,0,0,3,42,37,28,7,5,3,2,0,11,9,0,5,0,4,5,0,5,7,1,0,0,0,0,6,1,0,5,0,0,0,20,3,1,2,4,0,0,4,12,0,9,0,2,1,1,0,1,0,23,18,13,5,0,5,0,0,0,10,0,10,4,6,0,0
"E00004392",239,194,181,171,1,5,4,0,0,0,0,0,0,3,10,8,7,1,3,2,0,0,1,1,0,0,0,1,2,0,2,7,1,5,0,0,5,1,0,0,1,0,0,0,24,7,2,5,1,0,1,0,14,0,2,0,4,8,2,0,2,0,9,7,6,1,0,1,1,0,1,5,0,5,5,0,0,0
"E00004393",280,214,178,173,2,1,2,0,0,0,0,0,0,7,29,21,17,2,2,2,2,2,7,4,0,0,1,3,8,3,5,10,0,2,0,2,0,8,0,1,3,0,4,0,33,16,8,8,7,4,1,2,8,3,5,0,0,0,2,0,2,0,16,5,4,1,1,7,3,0,3,7,0,7,7,0,0,0
"E00004394",199,160,125,120,1,2,2,0,0,0,0,0,0,5,30,21,17,6,3,4,0,0,4,4,0,2,0,2,9,2,7,13,4,3,0,2,1,6,0,0,4,1,1,0,10,1,0,1,6,2,1,3,1,1,0,0,0,0,2,0,2,0,9,7,7,0,0,0,2,2,0,7,0,6,2,4,1,0
"E00004395",271,204,170,159,2,5,4,0,0,0,0,0,0,8,26,23,15,4,2,1,0,2,6,8,2,2,0,4,3,2,1,10,4,0,0,0,0,6,0,1,3,0,2,0,32,5,3,2,11,2,5,4,13,6,1,4,1,1,3,2,1,0,12,7,5,2,2,0,3,0,3,13,0,13,9,4,0,0
"E00004396",279,197,173,161,2,5,5,0,0,0,0,0,0,4,20,8,8,1,1,1,0,2,3,0,0,0,0,0,12,0,12,28,2,3,0,1,2,23,2,11,4,0,6,0,31,6,1,5,5,3,0,2,14,11,2,1,0,0,6,5,1,0,18,4,4,0,0,7,7,4,3,5,0,5,4,1,0,0
"E00004397",298,216,200,196,4,0,0,0,0,0,0,0,0,3,13,11,8,2,0,0,4,0,2,3,0,1,0,2,2,0,2,27,4,3,2,1,0,20,0,7,0,0,13,0,43,10,7,3,0,0,0,0,33,30,1,0,0,2,0,0,0,0,10,3,2,1,0,6,1,1,0,2,0,2,1,1,0,0
"E00004398",232,179,158,152,2,4,0,0,0,0,0,0,0,4,17,13,9,2,0,3,0,2,2,4,0,1,0,3,4,0,4,11,0,3,2,1,0,8,1,2,3,1,1,0,23,2,1,1,0,0,0,0,18,8,4,0,0,6,3,1,2,0,11,5,4,1,1,5,0,0,0,8,0,8,5,3,0,0
"E00004399",392,315,255,250,2,3,0,0,0,0,0,0,0,17,43,29,13,0,3,0,5,1,4,16,0,2,1,13,14,5,9,25,4,11,4,0,7,10,0,5,0,0,5,0,43,19,11,8,1,0,0,1,20,18,0,2,0,0,3,2,1,0,8,6,4,2,0,1,1,0,1,1,0,1,0,1,0,0
"E00004400",340,251,217,214,1,2,0,0,0,0,0,0,0,13,21,14,10,0,0,6,0,1,3,4,0,3,0,1,7,1,6,35,11,7,0,2,5,17,1,7,3,0,6,0,41,7,1,6,5,1,4,0,25,16,5,3,1,0,4,3,1,0,13,3,3,0,0,5,5,1,4,0,0,0,0,0,0,0
"E00004401",289,241,209,200,2,5,2,0,0,0,1,0,0,2,29,26,22,7,2,6,0,0,7,4,0,0,0,4,3,0,3,12,2,1,0,0,1,9,1,1,5,1,1,0,12,4,0,4,4,1,0,3,2,0,2,0,0,0,2,1,1,0,16,16,16,0,0,0,0,0,0,8,0,8,7,1,0,0
"E00004402",251,204,167,155,0,5,7,0,0,0,0,0,0,2,35,32,30,7,9,4,3,0,7,2,0,0,1,1,3,2,1,5,1,1,0,1,0,3,0,0,2,0,1,0,15,2,2,0,6,2,1,3,5,0,3,2,0,0,2,0,2,0,23,19,13,6,2,2,0,0,0,4,0,4,3,1,0,0
"E00004403",282,229,195,191,0,3,1,0,0,0,0,0,1,4,29,23,16,5,6,2,0,0,3,7,4,0,0,3,6,1,5,13,1,0,0,0,0,12,1,0,9,0,2,0,24,6,4,2,3,1,2,0,6,0,5,1,0,0,9,6,3,0,13,12,10,2,0,1,0,0,0,3,0,3,3,0,0,0
"E00004404",266,198,160,151,1,4,4,0,0,0,0,0,0,2,36,32,23,6,6,3,2,0,6,9,1,2,1,5,4,0,4,10,1,0,0,0,0,9,1,0,8,0,0,0,22,4,4,0,10,1,3,6,5,0,5,0,0,0,3,2,1,0,31,30,25,5,0,0,1,1,0,5,0,5,4,1,0,0
"E00004405",304,217,188,180,2,5,1,0,0,0,0,0,0,3,26,24,18,2,3,7,2,1,3,6,0,1,0,5,2,0,2,14,1,0,0,0,0,12,0,0,10,0,2,1,12,2,0,2,3,1,0,2,4,0,3,1,0,0,3,2,1,0,42,39,35,4,0,3,0,0,0,19,0,19,14,5,0,0
"E00004406",238,197,158,146,1,5,6,0,0,0,0,0,0,4,35,33,27,3,8,7,0,1,8,6,0,0,2,4,2,0,2,8,1,0,0,0,0,7,0,0,5,1,1,0,11,2,0,2,4,0,1,3,2,0,1,0,1,0,3,2,1,0,20,19,18,1,0,1,0,0,0,2,0,2,1,1,0,0
"E00004407",341,259,214,204,1,7,2,0,0,0,0,0,1,8,36,34,24,6,7,8,2,0,1,10,2,2,0,6,2,0,2,20,1,5,0,5,0,14,2,0,10,1,1,0,26,5,4,1,6,3,2,1,5,0,2,3,0,0,10,8,2,0,29,25,25,0,0,2,2,0,2,7,0,7,7,0,0,0
"E00004408",259,209,173,165,3,2,3,0,0,0,0,0,0,4,32,26,21,4,5,4,0,1,7,5,0,0,0,5,6,1,5,6,2,0,0,0,0,4,0,0,3,1,0,0,13,8,3,5,1,0,0,1,0,0,0,0,0,0,4,2,2,0,27,24,20,4,0,3,0,0,0,4,0,4,2,2,0,0
"E00004409",250,204,171,160,3,7,1,0,0,0,0,0,0,3,30,19,17,3,2,6,0,4,2,2,0,0,0,2,11,0,11,14,1,3,1,0,2,10,0,2,3,0,5,0,14,4,1,3,0,0,0,0,9,3,2,0,2,2,1,0,1,0,17,11,10,1,0,5,1,1,0,1,0,1,1,0,0,0
"E00004410",260,217,186,180,3,2,1,0,0,0,0,0,0,3,28,23,20,4,6,3,0,2,5,3,0,1,0,2,5,0,5,7,1,1,0,1,0,5,0,0,5,0,0,0,5,2,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,26,20,16,4,0,5,1,0,1,5,0,5,1,4,0,0
"E00004411",252,193,153,143,1,7,2,0,0,0,0,0,0,2,38,33,25,6,6,5,0,1,7,8,0,0,0,8,5,0,5,11,2,3,0,3,0,6,1,0,5,0,0,0,13,2,0,2,2,0,0,2,5,0,5,0,0,0,4,0,4,0,23,17,14,3,1,5,0,0,0,12,0,12,9,3,0,0
"E00004412",267,217,176,169,0,4,3,0,0,0,0,0,0,4,37,35,26,1,6,2,0,3,14,9,0,5,2,2,2,0,2,9,1,2,0,0,2,6,1,0,3,2,0,0,16,1,0,1,6,2,0,4,4,0,3,1,0,0,5,1,4,0,18,16,13,3,0,2,0,0,0,7,0,7,4,3,0,0
"E00004413",243,179,143,133,1,8,1,0,0,0,0,0,0,1,35,27,23,4,3,4,0,1,11,4,0,0,0,4,8,3,5,5,0,0,0,0,0,5,0,0,5,0,0,0,14,2,0,2,9,1,2,6,1,0,1,0,0,0,2,0,2,0,40,37,35,2,0,2,1,1,0,5,0,5,4,1,0,0
"E00004414",284,213,165,154,3,4,4,0,0,0,0,0,0,6,42,35,27,2,6,7,0,1,11,8,0,4,0,4,7,1,6,11,1,2,0,2,0,8,0,0,5,2,1,0,7,1,0,1,5,3,1,1,0,0,0,0,0,0,1,0,1,0,38,30,26,4,0,6,2,0,2,15,0,15,11,4,0,0
"E00004415",303,243,184,170,0,9,4,1,0,0,0,0,0,6,53,52,48,32,2,2,0,3,9,4,0,0,0,4,1,1,0,6,1,1,0,1,0,4,1,0,1,0,2,0,10,2,1,1,5,2,1,2,2,0,0,0,2,0,1,0,1,0,34,25,21,4,2,4,3,0,3,10,0,10,9,1,0,0
"E00004416",258,203,183,177,2,3,1,0,0,0,0,0,1,4,15,10,10,2,2,2,0,0,4,0,0,0,0,0,5,2,3,10,0,0,0,0,0,10,1,0,7,0,2,0,6,4,1,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,24,21,14,7,1,2,0,0,0,15,0,15,8,7,0,0
"E00004417",283,197,162,161,1,0,0,0,0,0,0,0,0,4,31,29,20,2,4,3,0,1,10,9,0,2,0,7,2,0,2,10,1,2,1,1,0,7,0,0,7,0,0,0,25,1,0,1,11,0,2,9,4,0,4,0,0,0,9,4,5,0,34,27,24,3,0,6,1,1,0,17,0,17,14,3,0,0
"E00004418",260,196,166,155,1,7,3,0,0,0,0,0,0,2,28,27,20,5,6,2,0,2,5,7,1,1,0,5,1,0,1,6,3,0,0,0,0,3,0,0,3,0,0,0,18,6,4,2,2,1,0,1,7,0,4,1,2,0,3,0,3,0,25,18,12,6,0,6,1,1,0,15,0,15,10,5,0,0
"E00004419",244,178,111,102,0,6,3,0,0,0,0,0,0,6,61,57,41,23,3,4,1,2,8,16,0,9,1,6,4,0,4,9,0,1,0,0,1,8,0,0,8,0,0,0,22,9,2,7,5,1,0,4,2,0,1,1,0,0,5,3,2,1,27,21,19,2,0,5,1,0,1,8,0,8,8,0,0,0
"E00004420",266,216,178,171,1,4,2,0,0,0,0,0,0,2,36,30,16,2,5,5,0,0,4,14,0,13,0,1,6,0,6,13,1,2,0,1,1,10,1,0,6,2,1,0,10,2,0,2,5,1,0,4,2,0,2,0,0,0,1,1,0,0,17,11,9,2,0,6,0,0,0,10,0,10,8,2,0,0
"E00004421",298,195,148,137,4,5,1,0,1,0,0,0,0,1,46,40,37,10,6,2,2,6,11,3,1,1,0,1,6,0,6,7,0,0,0,0,0,7,2,0,4,1,0,0,33,13,6,7,15,9,1,5,2,0,2,0,0,0,3,0,3,0,47,44,35,9,0,2,1,0,1,16,0,16,9,7,0,0
"E00004422",183,148,117,111,0,5,1,0,0,0,0,0,0,3,28,27,20,8,4,3,0,0,5,7,0,1,0,6,1,0,1,6,1,0,0,0,0,5,0,0,5,0,0,0,9,3,3,0,4,1,1,2,2,0,2,0,0,0,0,0,0,0,11,7,7,0,0,4,0,0,0,9,0,7,5,2,2,0
"E00004423",245,198,151,140,1,8,2,0,0,0,0,0,0,3,44,31,27,7,6,5,1,1,7,4,0,3,0,1,13,0,13,12,1,3,0,1,2,7,0,0,5,1,1,1,9,2,1,1,1,0,0,1,3,0,2,0,1,0,3,0,3,0,10,7,3,4,0,3,0,0,0,16,0,16,11,5,0,0
"E00004424",228,166,121,109,0,9,3,0,0,0,0,0,0,5,40,33,27,1,11,4,3,1,7,6,0,4,1,1,7,1,6,2,0,0,0,0,0,2,0,0,2,0,0,0,20,3,1,2,7,0,1,6,8,0,5,1,1,1,2,0,2,0,25,22,19,3,1,1,1,0,1,15,0,15,12,3,0,0
"E00004425",352,268,223,207,3,9,4,0,0,0,0,0,0,3,42,38,32,5,14,3,0,3,7,6,0,0,3,3,4,0,4,10,2,0,0,0,0,8,0,0,7,0,1,0,27,7,1,6,4,1,0,3,12,4,4,0,4,0,4,0,4,0,37,32,28,4,0,3,2,0,2,10,0,10,5,5,0,0
"E00004426",299,216,167,161,0,4,2,0,0,0,0,0,0,2,47,42,23,3,4,3,0,0,13,19,0,11,0,8,5,0,5,15,0,2,0,1,1,13,0,0,7,0,6,0,16,6,1,5,1,0,0,1,5,0,3,0,2,0,4,1,3,0,35,28,23,5,1,4,2,2,0,17,0,17,14,3,0,0
"E00004427",296,229,188,185,1,1,1,0,0,0,1,0,0,4,36,34,30,6,6,7,0,0,11,4,2,1,1,0,2,0,2,10,0,0,0,0,0,10,0,0,9,0,1,0,14,3,0,3,5,2,1,2,1,0,0,1,0,0,5,3,2,0,40,37,32,5,0,2,1,0,1,3,0,3,2,1,0,0
"E00004428",220,159,112,99,2,7,4,0,0,0,0,0,0,1,46,42,36,4,12,5,0,2,13,6,0,3,0,3,4,0,4,10,0,0,0,0,0,10,4,0,6,0,0,0,28,9,1,8,10,0,0,10,4,0,4,0,0,0,2,0,2,3,15,11,9,2,0,2,2,0,2,8,0,7,6,1,1,0
"E00004429",253,175,140,134,1,5,0,0,0,0,0,0,0,4,31,28,21,6,3,5,1,1,5,7,0,5,0,2,3,0,3,12,1,0,0,0,0,11,1,1,6,1,2,0,26,4,0,4,11,3,2,6,5,3,1,0,1,0,6,0,6,0,25,23,19,4,0,2,0,0,0,15,0,15,12,3,0,0
"E00004430",170,141,108,103,0,3,2,0,0,0,0,0,0,9,24,21,16,6,2,1,0,1,6,5,0,1,0,4,3,0,3,8,0,5,0,2,3,3,0,0,1,0,2,0,14,6,1,5,4,1,2,1,4,0,4,0,0,0,0,0,0,0,7,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004431",265,184,148,144,0,2,2,0,0,0,0,0,0,7,29,23,21,5,7,2,0,0,7,2,0,1,0,1,6,0,6,7,1,1,0,0,1,5,0,0,3,0,2,0,30,11,3,8,4,1,0,3,7,0,7,0,0,0,8,3,5,0,35,27,25,2,0,8,0,0,0,9,0,9,8,1,0,0
"E00004432",272,214,162,149,5,8,0,0,0,0,0,0,0,3,49,42,30,2,11,8,1,1,7,12,0,4,0,8,7,2,5,10,0,1,1,0,0,9,0,0,8,1,0,0,19,12,8,4,3,0,1,2,2,0,0,0,2,0,2,1,1,0,25,18,13,5,0,6,1,1,0,4,0,4,0,4,0,0
"E00004433",300,213,151,138,3,7,3,0,0,0,0,0,0,2,60,56,42,6,10,10,0,3,13,14,0,5,0,9,4,0,4,9,1,0,0,0,0,8,0,0,7,0,1,0,46,23,8,15,6,0,1,5,11,0,10,1,0,0,5,0,5,1,23,19,17,2,1,3,0,0,0,9,0,9,7,2,0,0
"E00004435",249,199,156,145,3,6,2,0,0,0,0,0,0,6,37,28,28,10,5,6,2,1,4,0,0,0,0,0,9,4,5,13,0,6,0,6,0,7,0,1,2,0,4,0,20,6,3,3,2,0,1,1,8,0,5,1,2,0,4,4,0,0,12,8,8,0,1,0,3,1,2,5,0,5,5,0,0,0
"E00004436",333,251,190,181,1,3,5,0,0,0,0,0,0,17,44,40,33,12,4,5,1,2,9,7,0,1,1,5,4,0,4,19,2,0,0,0,0,17,0,0,17,0,0,0,31,6,4,2,6,3,3,0,7,0,6,1,0,0,12,3,9,0,25,16,13,3,0,9,0,0,0,7,0,7,4,3,0,0
"E00004437",260,151,104,99,1,2,2,0,0,1,0,0,0,2,44,38,27,7,10,5,1,1,3,11,1,2,0,8,6,3,3,8,3,2,1,0,1,3,0,0,1,1,1,0,46,8,1,7,14,0,3,11,17,2,7,5,3,0,7,5,2,0,50,44,43,1,3,3,0,0,0,5,0,5,5,0,0,0
"E00004438",229,154,105,101,1,3,0,0,0,0,0,0,0,10,39,33,28,6,5,2,2,3,10,5,0,2,0,3,6,0,6,13,3,2,0,2,0,8,2,0,1,0,5,0,50,16,3,13,15,1,6,8,9,0,8,1,0,0,10,0,10,0,6,5,4,1,0,1,0,0,0,6,0,6,6,0,0,0
"E00004439",245,179,137,126,3,6,2,0,0,0,0,0,0,2,40,34,23,5,6,5,1,1,5,11,0,3,2,6,6,1,5,11,0,2,0,2,0,9,0,0,8,0,1,0,27,6,4,2,6,1,0,5,13,3,6,1,3,0,2,1,1,0,21,21,20,1,0,0,0,0,0,7,0,7,7,0,0,0
"E00004440",255,178,147,134,2,4,7,0,0,0,0,0,0,2,29,24,22,6,8,1,0,3,4,2,0,2,0,0,5,3,2,11,1,0,0,0,0,10,1,0,6,3,0,0,24,4,1,3,8,1,0,7,10,0,5,2,3,0,2,0,2,0,28,26,19,7,0,2,0,0,0,14,0,14,14,0,0,0
"E00004441",265,217,183,175,0,5,3,0,0,0,0,0,0,2,32,27,20,2,2,5,0,1,10,7,2,4,0,1,5,1,4,9,0,2,0,1,1,7,2,1,3,0,1,0,12,0,0,0,2,2,0,0,7,5,2,0,0,0,3,0,3,0,16,8,6,2,0,4,4,0,4,11,0,10,5,5,1,0
"E00004442",247,186,155,145,5,4,1,0,0,0,0,0,0,10,21,11,6,0,2,2,1,1,0,5,0,3,0,2,10,1,9,26,0,9,0,5,4,17,2,11,1,0,3,0,24,1,0,1,3,1,0,2,17,12,0,2,1,2,3,0,3,0,10,0,0,0,0,6,4,2,2,1,0,1,1,0,0,0
"E00004444",432,312,259,252,1,6,0,0,0,0,1,0,0,7,45,32,25,5,2,3,6,3,6,7,0,3,0,4,13,0,13,46,21,10,0,5,5,15,1,8,2,0,4,0,66,15,6,9,1,0,1,0,43,41,2,0,0,0,7,5,2,0,6,4,2,2,0,1,1,0,1,2,0,2,1,1,0,0
"E00004445",236,206,164,151,5,5,3,0,0,0,0,0,0,8,34,32,21,10,0,1,0,6,4,11,0,11,0,0,2,0,2,9,0,1,0,1,0,7,0,4,1,0,2,1,10,1,1,0,2,2,0,0,6,1,3,2,0,0,1,0,1,0,8,4,3,1,0,3,1,0,1,3,0,3,2,1,0,0
"E00004446",304,240,204,198,0,6,0,0,0,0,0,0,0,9,27,18,14,1,1,5,4,1,2,4,0,2,0,2,9,0,9,25,4,12,1,1,10,9,0,3,3,1,2,0,33,9,3,6,1,1,0,0,19,8,1,0,2,8,4,1,3,0,4,2,2,0,0,2,0,0,0,2,0,2,2,0,0,0
"E00004447",106,83,59,53,0,6,0,0,0,0,0,0,0,9,15,13,12,0,4,0,1,2,5,1,0,0,0,1,2,0,2,3,0,0,0,0,0,3,0,0,3,0,0,0,15,5,1,4,4,2,1,1,3,0,3,0,0,0,3,1,2,0,3,2,2,0,0,1,0,0,0,2,0,2,2,0,0,0
"E00004448",334,275,226,219,2,3,2,0,0,0,0,0,0,12,37,31,25,8,1,1,7,0,8,6,0,3,0,3,6,0,6,19,4,5,1,0,4,10,0,3,4,0,3,0,12,3,2,1,0,0,0,0,7,6,0,0,0,1,2,0,2,0,21,4,3,1,0,12,5,1,4,7,0,7,3,4,0,0
"E00004450",381,316,267,257,0,5,5,0,0,0,0,0,0,9,40,27,23,5,7,2,1,4,4,4,0,2,0,2,13,0,13,23,7,0,0,0,0,15,0,12,1,1,1,1,18,3,0,3,2,0,1,1,8,6,0,0,0,2,5,1,4,0,13,4,4,0,0,2,7,2,5,11,0,11,6,5,0,0
"E00004451",263,178,151,149,0,1,1,0,0,0,0,0,0,4,23,19,12,1,2,1,3,1,4,7,0,4,1,2,4,0,4,14,2,2,1,1,0,10,1,0,4,0,5,0,54,10,2,8,3,1,0,2,38,32,1,0,0,5,3,2,1,0,11,6,5,1,0,2,3,3,0,6,0,6,5,1,0,0
"E00004452",316,248,197,187,0,8,2,0,0,0,0,0,0,9,42,32,27,8,4,6,0,2,7,5,2,2,0,1,10,0,10,21,1,7,2,0,5,12,4,3,3,0,2,1,22,5,2,3,2,0,1,1,15,6,2,2,1,4,0,0,0,0,13,9,7,2,0,3,1,1,0,12,0,12,8,4,0,0
"E00004453",409,322,284,277,1,3,3,0,0,0,0,0,0,12,26,18,12,1,1,3,4,2,1,6,0,4,0,2,8,1,7,31,1,7,0,3,4,23,0,12,2,0,9,0,41,7,4,3,4,0,1,3,28,25,2,1,0,0,2,1,1,0,10,4,2,2,0,5,1,0,1,5,0,5,2,3,0,0
"E00004454",473,355,315,303,2,8,2,0,0,0,0,0,0,11,29,14,10,1,1,4,1,0,3,4,1,1,2,0,15,0,15,49,8,10,1,1,8,31,1,17,3,0,10,0,48,8,4,4,2,0,1,1,31,25,0,0,1,5,7,3,4,0,18,6,2,4,0,11,1,0,1,3,0,3,2,1,0,0
