"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00004310",306,8,7,6,8,3,2,4,2,1,1,4,3,2,4,0,2,3,3,1,3,1,1,6,6,3,9,7,4,8,9,7,12,6,2,9,8,5,6,6,8,3,6,3,5,1,5,4,1,1,3,4,2,1,0,8,3,1,3,3,2,5,2,4,5,4,1,2,3,2,2,1,0,2,2,1,2,0,0,2,1,1,4,0,1,2,1,1,1,0,0,1,0,0,0,1,0,2,1,0,0,0
"E00004311",282,3,2,5,6,4,9,4,5,6,3,9,2,2,8,1,0,1,5,2,0,1,3,2,3,1,2,6,5,3,3,7,7,2,4,0,5,6,8,6,14,7,14,4,2,6,6,6,1,0,5,2,3,5,4,5,0,4,3,3,1,2,1,4,1,2,0,1,0,1,2,1,3,1,2,1,1,1,3,0,1,3,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00004312",321,9,4,3,7,4,3,2,1,1,3,1,2,4,2,3,2,0,8,8,0,1,0,1,4,5,10,9,7,9,14,12,8,11,8,10,10,3,2,9,4,9,6,6,1,2,0,1,2,2,1,6,2,3,2,1,11,0,6,0,4,0,2,4,7,3,3,2,1,1,2,3,1,3,2,3,1,4,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"E00004313",279,4,2,4,3,1,4,0,5,2,1,2,1,1,1,2,2,1,3,0,0,0,1,3,1,2,5,7,8,11,10,9,12,10,9,10,8,5,14,6,5,3,5,3,6,3,2,3,3,2,1,2,0,2,1,3,0,2,2,3,1,4,2,4,0,3,6,6,4,5,2,1,1,1,1,3,2,2,1,2,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004314",318,5,6,4,2,3,1,2,0,3,3,1,2,3,1,4,1,2,3,4,7,0,7,2,6,8,8,9,16,22,16,13,16,11,11,5,6,9,3,5,8,7,4,4,7,3,6,2,2,2,2,3,5,0,2,4,1,0,2,5,1,1,0,3,0,0,0,0,2,0,1,1,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"E00004315",304,6,2,4,2,1,0,1,0,2,1,0,2,0,0,1,2,1,0,2,1,3,3,0,8,14,9,8,7,10,5,17,24,10,14,7,6,7,8,8,4,5,4,5,1,3,1,1,5,5,5,3,1,1,4,5,1,1,2,3,3,6,2,0,0,2,1,6,1,3,1,0,4,3,2,2,2,0,2,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00004316",244,2,3,0,0,0,1,1,2,0,2,1,0,1,4,0,0,2,0,3,0,2,6,2,2,10,6,10,9,9,6,13,7,4,6,5,4,12,4,5,10,6,6,1,1,3,8,2,8,3,6,0,0,9,2,1,3,3,0,1,3,2,2,6,0,1,2,1,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004317",390,8,0,4,3,5,7,5,3,5,2,2,1,1,2,3,2,4,5,3,1,2,2,3,10,12,8,14,17,16,26,17,21,7,11,12,4,7,4,8,4,12,6,3,2,6,6,2,3,6,4,7,2,2,5,5,3,3,3,4,0,4,1,0,4,3,2,2,2,2,0,0,0,3,0,1,1,2,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004318",282,6,1,5,1,1,2,1,0,0,0,2,0,2,1,1,5,1,2,3,11,1,1,3,7,12,10,6,8,7,9,11,14,11,3,6,0,8,8,6,3,6,2,2,2,5,1,2,4,4,3,3,2,7,3,3,3,0,6,2,2,3,3,3,1,2,3,1,4,2,3,2,2,1,1,2,0,1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"E00004319",261,3,4,2,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,2,4,4,11,19,6,14,20,10,9,11,12,8,5,9,5,4,8,8,0,9,0,4,2,5,2,1,1,3,5,0,0,4,5,4,1,1,2,2,1,2,1,0,1,1,1,1,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"E00004320",268,3,4,1,3,5,2,5,6,0,7,3,3,2,3,2,1,4,1,1,2,0,2,2,2,1,0,4,3,3,1,4,6,6,5,2,4,5,7,5,5,5,6,5,8,9,5,4,2,7,5,4,2,1,0,4,2,3,3,6,5,5,3,5,2,2,1,4,3,2,3,3,2,2,3,3,2,3,0,2,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004321",357,7,6,4,5,5,3,0,5,3,3,4,4,4,2,3,2,3,2,4,7,12,17,7,9,7,9,7,8,9,4,7,9,7,6,5,14,4,6,8,5,5,1,1,5,7,3,3,6,5,2,3,4,3,2,3,2,2,3,2,7,1,1,5,2,3,1,5,0,5,4,2,0,2,1,2,0,2,0,2,1,2,1,0,1,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0
"E00004322",296,10,5,3,2,4,6,2,5,1,2,8,3,4,4,3,1,0,0,2,4,2,4,1,1,8,0,3,3,6,5,3,2,5,4,3,1,9,9,6,4,8,4,3,2,5,2,1,7,2,0,2,5,1,5,5,7,3,2,0,7,3,5,3,3,5,9,3,4,3,3,0,6,5,2,0,3,1,1,6,0,1,2,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004323",591,4,4,3,6,1,5,2,2,1,2,0,3,3,4,1,6,4,1,68,133,59,24,25,22,19,10,11,16,12,5,9,9,6,7,4,6,3,2,2,6,6,4,4,4,4,4,1,5,2,1,2,2,2,1,2,1,5,2,2,1,3,2,2,2,1,1,0,1,0,1,0,2,1,1,0,2,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"E00004324",299,5,7,8,9,5,7,10,2,1,4,2,2,3,3,2,4,3,4,2,2,0,0,2,3,2,2,1,4,4,3,3,6,3,6,8,7,6,3,6,4,9,8,4,5,4,5,6,3,3,5,2,4,0,8,2,2,5,1,4,0,2,4,4,2,4,5,4,1,1,3,1,3,2,1,4,2,2,1,1,4,1,1,2,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0
"E00004325",235,1,6,2,4,8,2,4,5,3,6,3,2,2,1,1,1,1,1,1,0,1,4,3,2,1,1,1,3,1,2,2,0,8,4,3,2,4,8,6,2,7,5,5,4,3,2,8,5,3,6,2,6,4,1,2,2,1,1,3,2,2,3,2,3,3,4,2,0,2,2,3,2,2,0,2,0,3,0,3,2,1,0,2,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0
"E00004326",265,2,2,7,1,3,3,3,4,3,2,11,10,8,8,6,0,2,0,1,4,1,4,0,1,4,7,2,2,4,2,4,1,7,2,6,4,8,5,3,4,3,1,5,6,2,3,16,3,13,8,8,1,0,4,2,0,0,1,1,0,4,0,1,0,0,1,2,2,6,0,2,0,0,0,0,5,0,2,2,0,1,1,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"E00004327",320,8,5,8,10,7,4,8,2,2,5,3,3,2,1,4,2,5,0,2,0,1,0,3,1,2,2,6,2,4,4,7,6,9,5,3,2,17,6,6,10,9,3,5,8,4,8,7,4,4,2,2,3,4,3,3,4,2,3,3,1,2,2,6,1,5,4,2,5,2,1,3,3,1,1,1,3,1,3,0,2,0,0,3,0,1,2,1,1,0,0,0,2,0,0,2,0,1,0,0,0,0
"E00004328",260,7,3,3,4,0,2,1,3,0,3,2,3,1,1,1,2,1,1,1,0,3,1,3,2,2,5,5,6,10,7,7,10,8,4,3,5,11,5,4,7,3,3,1,5,2,4,2,1,2,1,3,2,3,1,2,0,2,1,1,2,0,3,4,3,6,3,1,4,0,1,0,2,2,2,2,0,1,2,2,3,2,3,5,4,1,2,3,2,1,1,2,1,0,0,0,0,1,2,0,1,0
"E00004329",342,7,6,2,4,4,3,1,3,5,8,3,4,6,10,6,1,1,1,3,1,2,1,3,4,3,3,12,11,11,12,4,11,9,6,4,3,5,8,10,4,1,7,4,5,4,4,4,8,4,2,2,0,3,7,2,2,2,0,0,4,1,2,0,2,0,2,1,3,5,0,5,2,1,0,3,0,0,0,5,0,3,4,1,2,1,1,7,2,1,4,0,2,5,0,2,1,3,1,0,0,0
"E00004330",294,5,5,7,4,2,3,5,4,2,3,0,3,2,3,2,0,0,0,0,2,3,1,3,3,5,6,12,11,5,9,5,5,11,9,5,14,15,9,11,6,7,5,6,5,4,2,5,7,11,3,0,1,2,2,1,5,2,2,2,1,2,2,1,3,1,2,2,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"E00004331",281,2,5,4,3,4,0,3,6,4,2,4,6,3,3,3,0,3,0,4,1,2,4,2,2,7,4,8,6,5,6,12,10,10,5,7,5,2,11,5,3,7,0,9,2,2,7,8,0,5,4,3,3,1,3,1,5,3,2,4,1,0,1,1,0,3,1,3,2,0,1,4,2,1,0,1,3,1,0,0,3,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"E00004332",189,1,6,2,2,6,3,3,1,2,3,2,2,1,1,1,2,1,0,2,0,0,0,0,3,1,10,4,4,8,5,5,7,6,4,5,1,3,3,6,3,3,2,2,3,5,4,1,3,1,2,0,1,2,0,1,0,1,2,1,1,0,2,2,3,1,1,0,0,2,1,3,2,0,0,1,2,0,1,1,1,0,1,3,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0
"E00004333",247,2,3,1,3,0,1,0,1,4,1,1,4,3,2,1,0,1,0,0,0,1,0,0,1,1,2,3,7,11,7,10,12,7,2,4,3,7,7,8,9,4,2,2,6,2,4,2,2,3,6,2,4,6,2,3,1,4,0,7,3,7,3,0,6,3,4,2,5,1,4,1,1,1,0,1,0,1,0,1,0,0,4,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
"E00004334",212,2,2,6,6,5,0,1,2,6,1,3,1,2,2,1,1,0,2,2,0,0,0,0,1,1,1,2,1,6,5,2,2,2,5,2,8,2,10,11,6,6,4,6,3,3,4,4,2,7,2,1,1,0,1,5,2,3,3,1,3,2,2,2,2,2,1,2,4,2,2,1,0,2,1,2,0,0,2,0,2,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
"E00004335",295,1,9,6,3,3,4,1,5,2,0,2,1,2,1,1,3,1,1,1,1,6,2,1,7,6,3,7,7,7,9,8,5,12,8,3,13,6,7,4,5,5,8,6,11,2,4,4,5,1,3,0,5,6,6,2,4,1,5,2,2,3,0,5,0,0,2,1,2,2,5,2,1,2,0,1,1,1,1,2,0,2,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00004336",347,3,4,2,2,5,1,1,1,2,0,3,8,4,6,3,1,0,1,2,5,6,6,5,6,6,16,25,17,16,15,12,19,15,9,5,3,9,10,1,3,6,7,2,2,2,4,12,6,8,1,1,0,0,2,5,2,0,2,3,2,1,0,0,2,4,3,2,1,0,0,2,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004337",260,5,4,2,5,4,3,5,0,3,0,5,0,4,2,2,2,0,1,3,2,2,3,3,2,7,4,5,10,9,3,7,6,6,5,1,10,5,6,1,5,4,2,2,2,4,2,8,5,2,5,3,3,5,1,1,3,2,2,2,5,1,0,4,1,3,1,5,5,2,1,2,3,2,0,0,0,1,2,2,1,0,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"E00004338",271,6,4,1,6,3,7,5,2,6,6,7,4,1,5,2,2,2,1,0,0,2,2,0,5,1,3,8,5,5,9,4,7,8,8,4,6,4,3,7,4,8,7,4,11,3,4,3,5,1,4,2,3,0,0,5,0,2,1,1,2,1,2,0,0,1,2,3,4,3,2,1,2,4,3,0,0,1,2,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004339",234,2,5,1,3,2,3,1,2,0,2,1,3,0,2,3,1,0,2,0,0,0,0,3,2,6,13,3,6,10,13,9,6,7,4,8,9,7,7,3,5,5,2,8,3,2,2,1,2,0,0,1,1,0,3,1,2,3,3,1,1,2,1,1,2,0,1,0,5,3,5,1,2,1,2,0,0,0,1,0,2,2,0,0,0,0,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
"E00004340",221,0,1,0,2,2,1,1,0,1,3,1,1,0,1,4,0,3,0,3,7,5,9,10,3,16,7,19,11,8,10,8,7,5,2,5,6,8,2,1,2,2,1,2,3,1,5,3,0,1,2,0,0,0,1,1,1,0,2,2,0,0,0,0,1,0,1,2,1,2,0,0,3,0,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00004341",235,2,3,9,0,2,2,0,1,5,2,1,0,2,0,0,0,0,0,0,0,2,2,0,2,2,4,6,11,9,5,3,9,10,6,13,3,4,7,8,6,8,1,7,3,2,4,2,2,14,4,4,0,2,3,1,0,1,2,2,3,4,2,1,1,0,0,3,1,1,0,1,1,3,0,2,2,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004342",197,2,4,0,3,3,2,3,3,0,0,2,0,3,2,0,0,1,3,0,2,0,0,7,0,4,4,3,4,7,14,6,3,3,6,4,0,3,5,4,1,4,6,8,4,4,4,5,2,4,2,2,0,8,2,1,1,2,2,0,0,2,0,2,1,2,0,1,2,0,0,0,2,2,0,1,0,2,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"E00004343",221,4,5,2,2,3,0,1,2,1,1,0,2,3,2,1,0,2,1,0,1,0,1,1,2,3,1,2,5,8,3,9,13,9,6,7,7,8,6,4,6,10,4,3,7,4,3,2,1,3,1,1,0,3,1,1,2,2,0,1,1,2,5,4,1,3,1,1,1,3,1,2,1,0,1,0,0,1,3,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"E00004344",249,2,2,4,6,1,2,3,1,1,0,1,0,0,0,2,0,1,1,0,1,2,5,14,2,5,7,13,4,11,9,5,10,10,2,11,7,6,6,4,3,3,5,4,5,2,4,1,4,1,2,4,0,1,2,0,2,2,0,0,2,3,0,4,0,2,0,3,1,3,2,0,1,1,0,1,1,2,3,1,2,0,1,1,1,0,2,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0
"E00004345",309,4,4,9,1,7,3,7,4,3,7,2,3,1,4,4,1,5,2,0,0,0,1,2,0,5,0,1,5,3,3,2,7,3,8,8,5,5,6,10,2,5,4,5,3,4,2,5,3,5,12,1,6,3,0,2,0,4,6,0,3,2,2,2,3,14,6,11,11,3,3,0,3,0,1,3,4,2,4,1,2,0,3,1,0,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
"E00004346",299,1,0,13,2,1,1,15,2,4,1,4,1,3,2,3,3,2,4,3,3,6,1,2,0,3,2,7,2,7,8,5,3,4,0,2,1,1,0,2,2,2,3,4,2,7,5,4,1,2,2,2,3,2,13,4,1,1,3,4,2,5,0,1,2,2,1,7,0,5,1,0,3,3,9,4,3,0,0,2,1,9,4,3,2,6,7,1,5,2,2,2,2,3,0,3,0,1,1,1,1,2
"E00004347",247,3,6,4,3,3,4,2,5,3,6,5,5,1,1,2,2,5,0,3,1,2,2,4,7,3,1,2,5,0,3,1,5,5,1,3,3,4,7,5,5,5,6,4,8,5,6,2,5,3,5,1,4,3,4,4,3,2,3,2,3,6,4,2,2,3,1,0,3,0,0,1,0,1,0,4,1,0,0,1,0,2,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004348",279,4,2,6,3,2,2,7,3,5,5,4,3,4,0,3,3,4,2,3,2,1,3,4,6,5,12,8,5,8,5,7,5,1,4,7,2,3,5,2,4,4,4,6,11,6,6,4,5,6,8,3,6,1,1,2,2,3,1,1,0,3,1,1,3,2,1,0,2,1,0,2,1,4,1,2,1,0,0,0,1,1,4,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004349",344,3,7,8,4,7,5,5,8,6,5,5,8,7,4,4,5,4,7,5,1,2,1,3,1,5,4,3,2,2,2,5,2,6,4,6,6,4,9,5,6,11,6,7,5,6,5,5,5,8,3,6,4,3,4,4,2,5,2,4,5,3,3,4,3,7,7,4,1,2,1,3,3,0,0,3,2,0,2,0,0,0,0,0,1,0,3,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0
"E00004350",268,2,5,4,2,6,5,5,6,4,2,1,4,0,1,3,1,2,0,1,1,3,0,1,1,5,1,1,6,6,2,3,5,3,7,3,5,2,3,7,1,3,7,1,6,4,5,4,3,1,3,3,2,0,3,0,2,4,3,2,1,5,4,5,5,5,3,3,5,2,4,3,5,1,4,2,3,2,1,4,1,0,3,3,1,5,4,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0
"E00004351",294,3,5,4,4,3,3,3,2,1,1,1,3,1,1,5,3,2,6,3,3,2,0,2,3,9,0,4,3,5,2,3,6,0,7,7,3,4,7,1,0,6,4,5,7,6,3,6,8,3,2,3,2,7,2,5,3,4,2,2,5,2,2,2,1,4,7,2,7,4,3,3,7,1,4,5,1,0,4,5,4,5,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"E00004352",303,5,7,4,7,5,1,5,4,1,2,9,3,6,4,4,5,3,7,1,2,0,0,1,2,1,2,1,2,4,4,5,7,4,1,3,7,5,5,2,12,6,5,5,9,7,5,4,4,3,3,6,6,2,7,3,6,4,1,3,3,5,1,0,4,5,5,4,3,4,1,0,2,2,2,2,0,2,1,0,1,1,1,2,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004353",251,4,2,0,3,1,1,1,4,2,2,3,0,2,4,1,1,3,4,1,0,0,0,3,3,1,1,6,4,4,3,2,3,3,5,3,9,5,4,4,8,4,6,4,3,2,4,3,0,4,2,2,3,1,0,1,0,0,1,0,2,3,4,9,4,3,5,3,2,1,3,1,1,7,6,4,1,2,3,5,2,2,4,1,4,4,4,4,4,0,2,0,0,0,0,1,0,0,0,0,0,0
"E00004354",250,5,4,2,0,2,0,4,0,5,2,3,1,2,0,0,1,0,1,4,2,0,4,0,2,3,0,5,4,6,7,8,6,7,5,3,4,2,2,3,3,10,2,4,3,2,3,1,3,2,4,0,2,0,7,2,3,2,1,7,9,6,1,2,6,3,2,4,3,6,0,2,6,1,2,1,2,2,0,3,5,4,1,0,2,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0
"E00004355",261,4,2,5,6,2,4,4,3,2,0,1,1,1,0,3,2,2,0,1,1,1,4,2,4,4,3,4,3,5,4,11,5,5,9,1,7,8,1,1,6,4,4,3,3,5,2,4,3,3,2,6,1,5,2,4,4,1,1,2,6,3,3,2,1,1,3,4,3,0,3,0,3,4,0,3,1,2,4,1,1,4,4,3,2,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1
"E00004356",315,7,6,6,4,5,5,7,6,2,7,6,2,2,10,3,4,6,3,7,1,2,1,1,1,2,3,6,3,3,6,7,5,2,2,4,7,7,7,6,7,7,6,4,5,5,13,7,2,7,6,6,4,1,5,4,0,2,1,7,5,3,4,1,3,3,2,2,0,1,0,3,1,3,1,0,0,1,1,1,0,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004357",350,5,9,12,12,7,4,12,2,4,8,6,8,2,3,12,4,2,4,2,0,0,2,0,3,0,0,0,2,1,6,1,3,2,6,5,4,13,7,19,10,8,13,11,7,12,7,5,9,5,5,2,4,5,3,5,1,1,5,3,2,2,3,3,6,1,1,2,0,1,2,0,0,0,0,0,2,2,1,2,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004358",272,10,3,4,5,2,3,1,2,1,1,3,1,2,3,2,4,1,6,2,1,4,1,5,1,7,4,3,8,3,5,4,4,5,4,4,4,5,6,5,4,7,3,5,5,0,3,3,0,2,4,6,4,2,6,5,1,2,2,3,5,3,5,1,2,4,2,2,2,4,2,1,1,1,3,2,3,3,1,4,0,0,1,3,0,1,1,0,2,2,1,2,0,1,0,0,0,0,0,0,0,1
"E00004359",314,2,4,7,7,8,5,3,4,6,5,5,2,4,5,3,3,0,3,1,0,2,0,1,2,7,5,3,2,3,4,4,2,1,4,5,7,6,4,5,3,9,11,5,2,5,6,4,6,2,4,3,3,2,4,2,0,6,5,2,6,4,5,3,4,10,1,5,5,1,4,5,2,0,2,3,0,3,1,4,5,2,1,2,1,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
"E00004360",275,5,5,5,2,5,4,4,2,2,3,3,3,4,3,1,0,1,1,4,4,2,0,1,1,0,1,0,1,0,4,11,2,12,5,3,4,13,5,3,3,9,4,6,4,7,8,5,7,5,2,3,2,11,5,3,2,0,1,2,2,2,3,3,3,5,2,5,2,1,0,2,6,1,0,3,1,1,3,2,0,0,5,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004361",369,2,3,1,0,2,0,0,2,1,0,2,3,1,2,2,2,5,9,30,42,17,21,14,15,9,3,8,0,6,3,5,1,5,2,3,8,2,2,1,4,4,0,0,5,4,3,7,5,2,2,2,2,3,3,7,4,1,1,2,2,0,7,5,2,1,3,5,5,3,3,1,4,4,2,2,3,5,1,3,3,4,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"E00004362",336,3,1,6,4,4,8,3,7,6,3,5,5,6,6,7,7,5,8,6,6,8,5,9,3,7,4,5,2,3,7,3,11,5,8,4,7,5,3,5,7,6,3,6,4,6,2,3,4,7,4,5,3,3,3,4,3,6,4,0,3,2,4,4,1,1,0,4,2,0,1,2,4,2,0,0,1,1,1,1,1,2,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"E00004363",416,10,2,5,5,4,8,5,6,7,9,6,4,4,6,5,9,10,12,18,8,5,8,4,7,7,10,6,5,4,10,8,5,5,2,6,6,4,6,7,4,8,4,2,7,9,5,6,9,4,3,3,5,2,3,9,7,6,1,2,7,0,1,1,2,2,1,3,2,3,2,1,3,3,5,5,3,3,2,3,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00004364",550,11,3,7,7,6,8,7,6,8,6,7,6,1,7,4,6,10,5,4,4,10,9,11,12,6,14,4,13,16,10,13,19,11,16,14,3,8,10,4,5,5,7,4,2,14,7,4,12,2,5,8,6,5,7,3,2,5,5,6,3,4,7,5,8,4,2,8,2,4,4,5,2,1,0,2,3,1,4,0,1,1,6,2,1,5,4,4,1,7,1,1,0,2,1,0,1,0,0,0,2,1
"E00004365",251,6,1,1,4,1,3,4,0,1,2,1,1,1,1,0,0,0,1,0,1,1,2,4,5,4,7,6,8,7,11,12,10,10,17,13,4,6,6,5,3,7,3,3,7,8,3,3,2,3,1,1,4,2,2,4,2,1,1,2,0,0,2,2,1,1,1,3,0,1,1,0,0,1,0,2,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004366",281,1,7,4,1,1,2,2,4,1,2,4,1,4,4,5,3,2,4,2,0,3,2,13,4,4,4,0,1,4,0,2,2,4,2,2,0,2,4,3,4,7,4,4,3,7,11,5,6,4,4,7,4,6,5,7,3,10,3,3,5,2,4,7,2,3,0,0,3,3,0,4,6,3,1,2,1,2,1,0,3,2,0,0,3,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0
"E00004367",347,5,3,6,6,5,5,5,8,3,4,10,1,5,9,5,6,4,4,5,5,6,3,5,4,7,8,10,6,1,4,6,8,2,6,5,9,3,1,3,4,2,11,10,4,9,3,7,4,3,5,4,2,7,6,6,2,6,1,2,1,2,1,4,2,1,1,4,0,2,1,2,2,0,0,1,1,2,3,0,1,5,1,2,3,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"E00004368",362,8,6,5,3,4,3,6,3,5,8,2,2,3,3,2,0,4,1,3,1,1,2,2,3,4,9,6,4,7,10,3,11,6,10,8,11,12,11,4,14,4,11,5,8,8,6,5,8,1,5,3,3,4,3,3,1,6,4,9,1,1,1,1,4,2,1,5,7,2,2,0,2,2,3,2,2,3,0,1,1,3,0,3,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004369",267,3,2,3,2,5,2,5,3,7,3,4,0,3,6,1,3,4,2,1,2,3,1,1,4,1,2,3,6,4,5,6,4,4,4,6,5,1,3,3,6,4,0,3,3,3,2,3,1,7,2,5,2,3,3,3,4,3,3,1,1,3,4,3,2,5,2,4,2,4,5,6,0,2,5,5,2,5,2,0,0,2,1,1,3,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0
"E00004370",243,4,2,3,2,3,2,1,0,1,1,1,6,3,5,3,1,2,2,1,1,4,2,4,7,3,1,5,2,6,2,4,3,4,2,6,6,0,2,5,1,2,6,0,4,2,5,1,3,1,0,4,1,5,6,8,4,2,3,2,4,5,2,2,4,3,3,2,0,3,4,2,3,1,0,1,2,1,2,1,1,5,2,4,1,1,1,2,1,1,1,2,2,1,1,0,0,0,0,0,0,0
"E00004371",227,3,1,3,1,2,7,8,2,1,1,6,7,3,2,6,2,2,4,2,4,3,7,4,5,5,8,6,2,8,4,3,4,4,0,2,3,4,3,1,2,4,2,4,4,1,1,3,4,6,3,0,1,3,6,2,1,2,2,1,0,4,1,3,0,1,4,2,0,1,2,2,1,0,2,0,0,0,1,0,1,1,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
